interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
14235,106,69,"2021-11-02 10:54:44",-0700,tap,,,
14236,106,3,"2021-11-02 10:54:45",-0700,present,,,
14265,106,4,"2021-11-02 10:56:30",-0700,present,,,
14266,106,9,"2021-11-02 10:56:30",-0700,tap,,,
14267,106,201,"2021-11-02 10:56:32",-0700,tap,,,
14268,106,11,"2021-11-02 10:56:34",-0700,tap,,,
14269,106,6,"2021-11-02 10:56:34",-0700,present,,,
14274,106,12,"2021-11-02 10:56:37",-0700,tap,,,
14275,106,7,"2021-11-02 10:56:37",-0700,present,,,
14279,106,30,"2021-11-02 10:56:39",-0700,tap,,,
14280,106,8,"2021-11-02 10:56:40",-0700,tap,,,
14281,106,3,"2021-11-02 10:56:40",-0700,present,,,
14306,106,9,"2021-11-02 10:56:53",-0700,tap,,,
14307,106,4,"2021-11-02 10:56:53",-0700,present,,,
14359,106,201,"2021-11-02 10:57:48",-0700,tap,,,
14382,106,6,"2021-11-02 10:58:05",-0700,present,,,
14383,106,11,"2021-11-02 10:58:05",-0700,tap,,,
14396,106,12,"2021-11-02 10:58:20",-0700,tap,,,
14397,106,7,"2021-11-02 10:58:20",-0700,present,,,
14425,106,30,"2021-11-02 11:00:11",-0700,tap,,,
20595,106,69,"2021-11-09 10:26:49",-0800,tap,,,
20598,106,3,"2021-11-09 10:26:51",-0800,present,,,
20603,106,9,"2021-11-09 10:26:57",-0800,tap,,,
20604,106,4,"2021-11-09 10:26:57",-0800,present,,,
20606,106,20,"2021-11-09 10:27:00",-0800,tap,,,
20607,106,3,"2021-11-09 10:27:00",-0800,present,,,
20625,106,9,"2021-11-09 10:28:29",-0800,tap,,,
20626,106,4,"2021-11-09 10:28:29",-0800,present,,,
20633,106,3,"2021-11-09 10:28:38",-0800,present,,,
20635,106,20,"2021-11-09 10:28:38",-0800,tap,,,
20637,106,11,"2021-11-09 10:28:40",-0800,tap,,,
20638,106,6,"2021-11-09 10:28:40",-0800,present,,,
20640,106,201,"2021-11-09 10:28:42",-0800,tap,,,
20643,106,8,"2021-11-09 10:28:44",-0800,tap,,,
20644,106,3,"2021-11-09 10:28:44",-0800,present,,,
20648,106,4,"2021-11-09 10:28:46",-0800,present,,,
20649,106,9,"2021-11-09 10:28:46",-0800,tap,,,
20653,106,3,"2021-11-09 10:28:47",-0800,present,,,
20654,106,8,"2021-11-09 10:28:47",-0800,tap,,,
20718,106,13,"2021-11-09 10:29:34",-0800,tap,,,
20796,106,335,"2021-11-09 10:30:11",-0800,tap,,,
20816,106,238,"2021-11-09 10:30:40",-0800,tap,,,
20818,106,90,"2021-11-09 10:30:40",-0800,present,,,
20823,106,214,"2021-11-09 10:30:43",-0800,tap,,,
20825,106,215,"2021-11-09 10:30:45",-0800,tap,,,
20828,106,216,"2021-11-09 10:30:46",-0800,tap,,,
20831,106,92,"2021-11-09 10:30:48",-0800,tap,,,
20837,106,239,"2021-11-09 10:30:50",-0800,tap,,,
20838,106,90,"2021-11-09 10:30:50",-0800,present,,,
