interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15498,111,69,"2021-11-03 16:32:04",-0700,tap,,,
15499,111,3,"2021-11-03 16:32:05",-0700,present,,,
15573,111,4,"2021-11-03 16:35:41",-0700,present,,,
15574,111,9,"2021-11-03 16:35:41",-0700,tap,,,
15606,111,19,"2021-11-03 16:36:02",-0700,tap,,,
15610,111,18,"2021-11-03 16:36:04",-0700,tap,,,
15626,111,201,"2021-11-03 16:36:18",-0700,tap,,,
15649,111,11,"2021-11-03 16:36:49",-0700,tap,,,
15652,111,6,"2021-11-03 16:36:50",-0700,present,,,
15690,111,7,"2021-11-03 16:37:09",-0700,present,,,
15691,111,12,"2021-11-03 16:37:09",-0700,tap,,,
15705,111,233,"2021-11-03 16:37:17",-0700,tap,,,
15706,111,308,"2021-11-03 16:37:21",-0700,tap,,,
15710,111,235,"2021-11-03 16:37:30",-0700,tap,,,
15716,111,308,"2021-11-03 16:37:36",-0700,tap,,,
15721,111,30,"2021-11-03 16:38:33",-0700,tap,,,
28201,111,69,"2021-11-10 15:07:01",-0800,tap,,,
28202,111,3,"2021-11-10 15:07:03",-0800,present,,,
28203,111,201,"2021-11-10 15:08:31",-0800,tap,,,
28204,111,8,"2021-11-10 15:08:35",-0800,tap,,,
28205,111,3,"2021-11-10 15:08:36",-0800,present,,,
28330,111,13,"2021-11-10 15:31:04",-0800,tap,,,
28370,111,238,"2021-11-10 15:32:28",-0800,tap,,,
28371,111,90,"2021-11-10 15:32:28",-0800,present,,,
28409,111,215,"2021-11-10 15:32:44",-0800,tap,,,
28432,111,92,"2021-11-10 15:33:01",-0800,tap,,,
28449,111,239,"2021-11-10 15:33:36",-0800,tap,,,
28450,111,90,"2021-11-10 15:33:36",-0800,present,,,
28453,111,214,"2021-11-10 15:33:37",-0800,tap,,,
28457,111,92,"2021-11-10 15:33:41",-0800,tap,,,
28472,111,333,"2021-11-10 15:33:59",-0800,tap,,,
28503,111,334,"2021-11-10 15:34:39",-0800,tap,,,
28517,111,334,"2021-11-10 15:35:18",-0800,tap,,,
28524,111,334,"2021-11-10 15:35:34",-0800,tap,,,
28636,111,44,"2021-11-10 15:38:32",-0800,tap,,,
28655,111,384,"2021-11-10 15:39:05",-0800,tap,,,
28682,111,104,"2021-11-10 15:39:26",-0800,tap,,,
28739,111,335,"2021-11-10 15:40:51",-0800,tap,,,
28750,111,44,"2021-11-10 15:40:56",-0800,tap,,,
28808,111,4,"2021-11-10 15:41:43",-0800,present,,,
28809,111,9,"2021-11-10 15:41:43",-0800,tap,,,
28965,111,8,"2021-11-10 15:44:47",-0800,tap,,,
28966,111,3,"2021-11-10 15:44:47",-0800,present,,,
28976,111,384,"2021-11-10 15:44:52",-0800,tap,,,
28987,111,104,"2021-11-10 15:44:56",-0800,tap,,,
29072,111,342,"2021-11-10 15:46:48",-0800,tap,,,
29090,111,340,"2021-11-10 15:47:09",-0800,tap,,,
29093,111,340,"2021-11-10 15:47:16",-0800,tap,,,
29094,111,44,"2021-11-10 15:47:18",-0800,tap,,,
29105,111,384,"2021-11-10 15:48:08",-0800,tap,,,
29130,111,104,"2021-11-10 15:48:19",-0800,tap,,,
29166,111,43,"2021-11-10 15:49:28",-0800,tap,,,
29186,111,9,"2021-11-10 15:49:38",-0800,tap,,,
29187,111,4,"2021-11-10 15:49:38",-0800,present,,,
29213,111,3,"2021-11-10 15:49:43",-0800,present,,,
29216,111,20,"2021-11-10 15:49:43",-0800,tap,,,
29234,111,13,"2021-11-10 15:49:55",-0800,tap,,,
29238,111,238,"2021-11-10 15:49:58",-0800,tap,,,
29239,111,90,"2021-11-10 15:49:58",-0800,present,,,
29255,111,214,"2021-11-10 15:50:00",-0800,tap,,,
29259,111,215,"2021-11-10 15:50:00",-0800,tap,,,
29275,111,92,"2021-11-10 15:50:04",-0800,tap,,,
29285,111,239,"2021-11-10 15:50:05",-0800,tap,,,
29287,111,90,"2021-11-10 15:50:05",-0800,present,,,
29294,111,214,"2021-11-10 15:50:07",-0800,tap,,,
29301,111,215,"2021-11-10 15:50:08",-0800,tap,,,
29304,111,92,"2021-11-10 15:50:09",-0800,tap,,,
29313,111,333,"2021-11-10 15:50:11",-0800,tap,,,
29351,111,334,"2021-11-10 15:50:20",-0800,tap,,,
29373,111,335,"2021-11-10 15:50:36",-0800,tap,,,
29390,111,342,"2021-11-10 15:50:51",-0800,tap,,,
29450,111,345,"2021-11-10 15:51:35",-0800,tap,,,
29537,111,217,"2021-11-10 15:52:45",-0800,tap,,,
29538,111,93,"2021-11-10 15:52:45",-0800,present,,,
29542,111,19,"2021-11-10 15:52:47",-0800,tap,,,
29556,111,19,"2021-11-10 15:52:53",-0800,tap,,,
29564,111,20,"2021-11-10 15:52:58",-0800,tap,,,
29570,111,95,"2021-11-10 15:53:02",-0800,tap,,,
29660,111,363,"2021-11-10 15:55:04",-0800,tap,,,
29665,111,44,"2021-11-10 15:55:13",-0800,tap,,,
29675,111,9,"2021-11-10 15:55:23",-0800,tap,,,
29676,111,4,"2021-11-10 15:55:23",-0800,present,,,
29687,111,19,"2021-11-10 15:55:30",-0800,tap,,,
29689,111,19,"2021-11-10 15:55:33",-0800,tap,,,
29695,111,18,"2021-11-10 15:55:35",-0800,tap,,,
29699,111,8,"2021-11-10 15:55:37",-0800,tap,,,
29700,111,3,"2021-11-10 15:55:37",-0800,present,,,
29919,111,9,"2021-11-10 15:57:56",-0800,tap,,,
29921,111,4,"2021-11-10 15:57:56",-0800,present,,,
29952,111,3,"2021-11-10 15:58:16",-0800,present,,,
29953,111,20,"2021-11-10 15:58:16",-0800,tap,,,
30009,111,13,"2021-11-10 15:58:56",-0800,tap,,,
30098,111,43,"2021-11-10 15:59:28",-0800,tap,,,
30104,111,8,"2021-11-10 15:59:34",-0800,tap,,,
30302,111,12,"2021-11-10 16:01:36",-0800,tap,,,
30303,111,7,"2021-11-10 16:01:36",-0800,present,,,
30363,111,30,"2021-11-10 16:02:52",-0800,tap,,,
30370,111,9,"2021-11-10 16:02:56",-0800,tap,,,
30371,111,4,"2021-11-10 16:02:56",-0800,present,,,
30376,111,3,"2021-11-10 16:02:59",-0800,present,,,
30377,111,20,"2021-11-10 16:02:59",-0800,tap,,,
30383,111,13,"2021-11-10 16:03:00",-0800,tap,,,
30385,111,238,"2021-11-10 16:03:02",-0800,tap,,,
30386,111,90,"2021-11-10 16:03:02",-0800,present,,,
30397,111,214,"2021-11-10 16:03:10",-0800,tap,,,
30399,111,215,"2021-11-10 16:03:11",-0800,tap,,,
30400,111,216,"2021-11-10 16:03:12",-0800,tap,,,
30407,111,92,"2021-11-10 16:03:14",-0800,tap,,,
30433,111,239,"2021-11-10 16:03:29",-0800,tap,,,
30434,111,90,"2021-11-10 16:03:29",-0800,present,,,
30441,111,92,"2021-11-10 16:03:32",-0800,tap,,,
30454,111,333,"2021-11-10 16:03:35",-0800,tap,,,
30480,111,334,"2021-11-10 16:03:46",-0800,tap,,,
30550,111,340,"2021-11-10 16:04:30",-0800,tap,,,
30560,111,343,"2021-11-10 16:04:41",-0800,tap,,,
30615,111,344,"2021-11-10 16:05:21",-0800,tap,,,
30628,111,363,"2021-11-10 16:05:29",-0800,tap,,,
30654,111,44,"2021-11-10 16:05:37",-0800,tap,,,
30671,111,13,"2021-11-10 16:05:41",-0800,tap,,,
