interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
14248,125,69,"2021-11-02 10:55:09",-0700,tap,,,
14249,125,3,"2021-11-02 10:55:10",-0700,present,,,
14321,125,9,"2021-11-02 10:56:56",-0700,tap,,,
14322,125,4,"2021-11-02 10:56:56",-0700,present,,,
14347,125,201,"2021-11-02 10:57:44",-0700,tap,,,
14379,125,11,"2021-11-02 10:58:04",-0700,tap,,,
14380,125,6,"2021-11-02 10:58:04",-0700,present,,,
14416,125,12,"2021-11-02 10:58:24",-0700,tap,,,
14417,125,7,"2021-11-02 10:58:24",-0700,present,,,
14608,125,78,"2021-11-02 13:34:17",-0700,present,,,
14609,125,78,"2021-11-02 22:29:15",-0700,present,,,
14610,125,80,"2021-11-02 22:29:18",-0700,tap,,,
14611,125,80,"2021-11-02 13:34:20",-0700,tap,,,
14612,125,30,"2021-11-02 13:34:25",-0700,tap,,,
14613,125,8,"2021-11-02 13:34:40",-0700,tap,,,
14614,125,3,"2021-11-02 13:34:40",-0700,present,,,
14615,125,13,"2021-11-02 13:34:57",-0700,tap,,,
14616,125,238,"2021-11-02 13:35:11",-0700,tap,,,
14617,125,334,"2021-11-02 22:44:54",-0700,tap,,,
14618,125,90,"2021-11-02 13:35:11",-0700,present,,,
14619,125,214,"2021-11-02 13:35:14",-0700,tap,,,
14620,125,335,"2021-11-02 22:47:12",-0700,tap,,,
14621,125,342,"2021-11-02 22:47:16",-0700,tap,,,
14622,125,215,"2021-11-02 13:35:18",-0700,tap,,,
14623,125,348,"2021-11-02 22:47:35",-0700,tap,,,
14624,125,263,"2021-11-02 22:47:39",-0700,tap,,,
14625,125,44,"2021-11-02 22:47:41",-0700,tap,,,
14626,125,384,"2021-11-02 22:47:58",-0700,tap,,,
14627,125,104,"2021-11-02 22:48:17",-0700,tap,,,
14628,125,334,"2021-11-02 22:48:29",-0700,tap,,,
14629,125,92,"2021-11-02 13:35:24",-0700,tap,,,
14630,125,334,"2021-11-02 22:49:19",-0700,tap,,,
14631,125,334,"2021-11-02 22:49:27",-0700,tap,,,
14632,125,239,"2021-11-02 13:35:27",-0700,tap,,,
14633,125,90,"2021-11-02 13:35:27",-0700,present,,,
14634,125,214,"2021-11-02 13:35:29",-0700,tap,,,
14635,125,334,"2021-11-02 22:52:04",-0700,tap,,,
14636,125,92,"2021-11-02 13:35:31",-0700,tap,,,
14637,125,333,"2021-11-02 13:35:33",-0700,tap,,,
14638,125,334,"2021-11-02 13:36:04",-0700,tap,,,
14639,125,335,"2021-11-02 13:36:56",-0700,tap,,,
14640,125,44,"2021-11-02 22:55:58",-0700,tap,,,
14641,125,97,"2021-11-02 22:55:58",-0700,present,,,
14642,125,100,"2021-11-02 22:56:03",-0700,tap,,,
14643,125,341,"2021-11-02 13:37:05",-0700,tap,,,
14644,125,9,"2021-11-02 22:56:43",-0700,tap,,,
14645,125,4,"2021-11-02 22:56:43",-0700,present,,,
14646,125,3,"2021-11-02 22:56:47",-0700,present,,,
14647,125,20,"2021-11-02 22:56:47",-0700,tap,,,
14648,125,13,"2021-11-02 22:56:58",-0700,tap,,,
14649,125,90,"2021-11-02 22:57:01",-0700,present,,,
14650,125,238,"2021-11-02 22:57:01",-0700,tap,,,
14651,125,214,"2021-11-02 22:57:03",-0700,tap,,,
14652,125,215,"2021-11-02 22:57:05",-0700,tap,,,
14653,125,92,"2021-11-02 22:57:07",-0700,tap,,,
14654,125,239,"2021-11-02 22:57:10",-0700,tap,,,
14655,125,90,"2021-11-02 22:57:10",-0700,present,,,
14656,125,215,"2021-11-02 22:57:13",-0700,tap,,,
14657,125,92,"2021-11-02 22:57:14",-0700,tap,,,
14658,125,333,"2021-11-02 22:57:28",-0700,tap,,,
14659,125,346,"2021-11-02 13:37:11",-0700,tap,,,
14660,125,334,"2021-11-02 22:58:03",-0700,tap,,,
14661,125,354,"2021-11-02 13:37:27",-0700,tap,,,
14662,125,342,"2021-11-02 22:58:54",-0700,tap,,,
14663,125,341,"2021-11-02 22:58:58",-0700,tap,,,
14664,125,346,"2021-11-02 22:59:01",-0700,tap,,,
14665,125,352,"2021-11-02 22:59:03",-0700,tap,,,
14666,125,359,"2021-11-02 22:59:08",-0700,tap,,,
14667,125,358,"2021-11-02 22:59:10",-0700,tap,,,
14668,125,363,"2021-11-02 22:59:24",-0700,tap,,,
14669,125,345,"2021-11-02 22:59:29",-0700,tap,,,
14670,125,363,"2021-11-02 13:37:41",-0700,tap,,,
14671,125,363,"2021-11-02 22:59:33",-0700,tap,,,
14672,125,44,"2021-11-02 22:59:38",-0700,tap,,,
14673,125,45,"2021-11-02 22:59:38",-0700,present,,,
14674,125,46,"2021-11-02 22:59:41",-0700,tap,,,
14675,125,44,"2021-11-02 22:59:55",-0700,tap,,,
14676,125,9,"2021-11-02 23:00:00",-0700,tap,,,
14677,125,4,"2021-11-02 23:00:00",-0700,present,,,
