interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15525,121,69,"2021-11-03 16:32:35",-0700,tap,,,
15526,121,3,"2021-11-03 16:32:36",-0700,present,,,
15540,121,201,"2021-11-03 16:34:21",-0700,tap,,,
15541,121,11,"2021-11-03 16:34:24",-0700,tap,,,
15542,121,6,"2021-11-03 16:34:24",-0700,present,,,
15546,121,3,"2021-11-03 16:34:27",-0700,present,,,
15547,121,8,"2021-11-03 16:34:27",-0700,tap,,,
15550,121,9,"2021-11-03 16:34:31",-0700,tap,,,
15551,121,4,"2021-11-03 16:34:31",-0700,present,,,
15552,121,3,"2021-11-03 16:34:33",-0700,present,,,
15553,121,20,"2021-11-03 16:34:33",-0700,tap,,,
15571,121,12,"2021-11-03 16:35:34",-0700,tap,,,
15572,121,7,"2021-11-03 16:35:34",-0700,present,,,
15575,121,30,"2021-11-03 16:35:41",-0700,tap,,,
15584,121,9,"2021-11-03 16:35:44",-0700,tap,,,
15585,121,4,"2021-11-03 16:35:45",-0700,present,,,
15605,121,19,"2021-11-03 16:36:01",-0700,tap,,,
15609,121,18,"2021-11-03 16:36:03",-0700,tap,,,
15620,121,3,"2021-11-03 16:36:09",-0700,present,,,
15621,121,20,"2021-11-03 16:36:09",-0700,tap,,,
15624,121,13,"2021-11-03 16:36:13",-0700,tap,,,
15632,121,7,"2021-11-03 16:36:19",-0700,present,,,
15633,121,42,"2021-11-03 16:36:19",-0700,tap,,,
15640,121,30,"2021-11-03 16:36:21",-0700,tap,,,
15642,121,42,"2021-11-03 16:36:22",-0700,tap,,,
15643,121,7,"2021-11-03 16:36:22",-0700,present,,,
15644,121,30,"2021-11-03 16:36:25",-0700,tap,,,
15645,121,43,"2021-11-03 16:36:27",-0700,tap,,,
15647,121,201,"2021-11-03 16:36:29",-0700,tap,,,
15655,121,11,"2021-11-03 16:36:50",-0700,tap,,,
15656,121,6,"2021-11-03 16:36:50",-0700,present,,,
15694,121,7,"2021-11-03 16:37:09",-0700,present,,,
15695,121,12,"2021-11-03 16:37:09",-0700,tap,,,
15704,121,234,"2021-11-03 16:37:17",-0700,tap,,,
15707,121,308,"2021-11-03 16:37:23",-0700,tap,,,
15709,121,30,"2021-11-03 16:37:27",-0700,tap,,,
15712,121,3,"2021-11-03 16:37:33",-0700,present,,,
15713,121,8,"2021-11-03 16:37:33",-0700,tap,,,
15725,121,12,"2021-11-03 16:38:42",-0700,tap,,,
15726,121,7,"2021-11-03 16:38:42",-0700,present,,,
15745,121,31,"2021-11-03 16:43:17",-0700,tap,,,
15747,121,308,"2021-11-03 16:43:19",-0700,tap,,,
15750,121,36,"2021-11-03 16:43:20",-0700,tap,,,
15751,121,308,"2021-11-03 16:43:22",-0700,tap,,,
15752,121,30,"2021-11-03 16:43:24",-0700,tap,,,
15753,121,9,"2021-11-03 16:43:25",-0700,tap,,,
15754,121,4,"2021-11-03 16:43:26",-0700,present,,,
15755,121,20,"2021-11-03 16:43:43",-0700,tap,,,
15756,121,3,"2021-11-03 16:43:43",-0700,present,,,
15757,121,12,"2021-11-03 16:43:52",-0700,tap,,,
15758,121,7,"2021-11-03 16:43:52",-0700,present,,,
15759,121,31,"2021-11-03 16:43:57",-0700,tap,,,
15760,121,308,"2021-11-03 16:44:01",-0700,tap,,,
15761,121,31,"2021-11-03 16:44:48",-0700,tap,,,
15762,121,308,"2021-11-03 16:44:52",-0700,tap,,,
15763,121,30,"2021-11-03 16:44:54",-0700,tap,,,
