interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
14200,99,69,"2021-11-02 10:45:48",-0700,tap,,,
14201,99,3,"2021-11-02 10:45:49",-0700,present,,,
14206,99,9,"2021-11-02 10:51:07",-0700,tap,,,
14207,99,4,"2021-11-02 10:51:07",-0700,present,,,
14208,99,20,"2021-11-02 10:51:09",-0700,tap,,,
14209,99,3,"2021-11-02 10:51:09",-0700,present,,,
14212,99,13,"2021-11-02 10:51:43",-0700,tap,,,
14213,99,43,"2021-11-02 10:51:51",-0700,tap,,,
14221,99,13,"2021-11-02 10:53:48",-0700,tap,,,
14222,99,238,"2021-11-02 10:54:18",-0700,tap,,,
14223,99,90,"2021-11-02 10:54:18",-0700,present,,,
14224,99,215,"2021-11-02 10:54:25",-0700,tap,,,
14225,99,92,"2021-11-02 10:54:30",-0700,tap,,,
14228,99,333,"2021-11-02 10:54:35",-0700,tap,,,
14245,99,334,"2021-11-02 10:54:59",-0700,tap,,,
14276,99,335,"2021-11-02 10:56:38",-0700,tap,,,
14318,99,345,"2021-11-02 10:56:55",-0700,tap,,,
14325,99,354,"2021-11-02 10:56:58",-0700,tap,,,
14328,99,363,"2021-11-02 10:57:02",-0700,tap,,,
14335,99,43,"2021-11-02 10:57:24",-0700,tap,,,
14336,99,87,"2021-11-02 10:57:24",-0700,present,,,
14337,99,89,"2021-11-02 10:57:27",-0700,tap,,,
14357,99,201,"2021-11-02 10:57:47",-0700,tap,,,
14387,99,11,"2021-11-02 10:58:07",-0700,tap,,,
14389,99,6,"2021-11-02 10:58:07",-0700,present,,,
14406,99,7,"2021-11-02 10:58:23",-0700,present,,,
14407,99,12,"2021-11-02 10:58:23",-0700,tap,,,
14448,99,232,"2021-11-02 11:06:20",-0700,tap,,,
14450,99,308,"2021-11-02 11:06:25",-0700,tap,,,
14451,99,233,"2021-11-02 11:06:28",-0700,tap,,,
14454,99,308,"2021-11-02 11:06:44",-0700,tap,,,
14455,99,235,"2021-11-02 11:06:49",-0700,tap,,,
14457,99,308,"2021-11-02 11:06:50",-0700,tap,,,
14471,99,30,"2021-11-02 11:07:40",-0700,tap,,,
16278,99,8,"2021-11-04 11:53:12",-0700,tap,,,
16279,99,3,"2021-11-04 11:53:12",-0700,present,,,
16280,99,13,"2021-11-04 11:53:20",-0700,tap,,,
16281,99,238,"2021-11-04 11:53:27",-0700,tap,,,
16282,99,90,"2021-11-04 11:53:27",-0700,present,,,
16283,99,214,"2021-11-04 11:53:47",-0700,tap,,,
16284,99,92,"2021-11-04 11:53:55",-0700,tap,,,
16285,99,238,"2021-11-04 11:54:01",-0700,tap,,,
16286,99,90,"2021-11-04 11:54:01",-0700,present,,,
16287,99,214,"2021-11-04 11:54:05",-0700,tap,,,
16288,99,215,"2021-11-04 11:54:08",-0700,tap,,,
16289,99,92,"2021-11-04 11:54:15",-0700,tap,,,
16290,99,239,"2021-11-04 11:54:23",-0700,tap,,,
16291,99,90,"2021-11-04 11:54:23",-0700,present,,,
16292,99,92,"2021-11-04 11:54:42",-0700,tap,,,
16293,99,333,"2021-11-04 11:55:08",-0700,tap,,,
16294,99,334,"2021-11-04 11:55:41",-0700,tap,,,
16295,99,335,"2021-11-04 11:56:31",-0700,tap,,,
16296,99,344,"2021-11-04 11:57:37",-0700,tap,,,
16297,99,363,"2021-11-04 11:57:53",-0700,tap,,,
16298,99,44,"2021-11-04 11:57:58",-0700,tap,,,
16299,99,201,"2021-11-04 11:58:09",-0700,tap,,,
16300,99,11,"2021-11-04 12:04:29",-0700,tap,,,
16301,99,6,"2021-11-04 12:04:29",-0700,present,,,
16302,99,229,"2021-11-04 12:04:34",-0700,tap,,,
16303,99,8,"2021-11-04 12:05:34",-0700,tap,,,
16304,99,3,"2021-11-04 12:05:34",-0700,present,,,
16305,99,13,"2021-11-04 12:05:40",-0700,tap,,,
16306,99,43,"2021-11-04 12:10:08",-0700,tap,,,
16499,99,13,"2021-11-04 12:31:42",-0700,tap,,,
16500,99,238,"2021-11-04 12:31:45",-0700,tap,,,
16501,99,90,"2021-11-04 12:31:45",-0700,present,,,
16502,99,214,"2021-11-04 12:31:57",-0700,tap,,,
16503,99,216,"2021-11-04 12:32:00",-0700,tap,,,
16504,99,92,"2021-11-04 12:32:01",-0700,tap,,,
16505,99,239,"2021-11-04 12:32:03",-0700,tap,,,
16506,99,90,"2021-11-04 12:32:03",-0700,present,,,
16507,99,215,"2021-11-04 12:32:07",-0700,tap,,,
16508,99,92,"2021-11-04 12:32:08",-0700,tap,,,
16509,99,333,"2021-11-04 12:32:11",-0700,tap,,,
16510,99,334,"2021-11-04 12:32:28",-0700,tap,,,
16511,99,341,"2021-11-04 12:33:10",-0700,tap,,,
16512,99,339,"2021-11-04 12:33:12",-0700,tap,,,
