interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15527,122,69,"2021-11-03 16:32:48",-0700,tap,,,
15528,122,3,"2021-11-03 16:32:49",-0700,present,,,
15533,122,9,"2021-11-03 16:34:14",-0700,tap,,,
15534,122,4,"2021-11-03 16:34:14",-0700,present,,,
15567,122,8,"2021-11-03 16:35:09",-0700,tap,,,
15568,122,3,"2021-11-03 16:35:09",-0700,present,,,
15595,122,9,"2021-11-03 16:35:46",-0700,tap,,,
15596,122,4,"2021-11-03 16:35:46",-0700,present,,,
15639,122,201,"2021-11-03 16:36:20",-0700,tap,,,
15669,122,11,"2021-11-03 16:36:51",-0700,tap,,,
15670,122,6,"2021-11-03 16:36:51",-0700,present,,,
28248,122,9,"2021-11-10 15:26:25",-0800,tap,,,
28249,122,4,"2021-11-10 15:26:25",-0800,present,,,
28252,122,8,"2021-11-10 15:26:31",-0800,tap,,,
28253,122,3,"2021-11-10 15:26:31",-0800,present,,,
28286,122,4,"2021-11-10 15:28:54",-0800,present,,,
28287,122,9,"2021-11-10 15:28:54",-0800,tap,,,
28288,122,8,"2021-11-10 15:29:00",-0800,tap,,,
28289,122,3,"2021-11-10 15:29:00",-0800,present,,,
28321,122,13,"2021-11-10 15:30:59",-0800,tap,,,
28414,122,238,"2021-11-10 15:32:48",-0800,tap,,,
28415,122,90,"2021-11-10 15:32:48",-0800,present,,,
28427,122,214,"2021-11-10 15:32:55",-0800,tap,,,
28428,122,215,"2021-11-10 15:32:58",-0800,tap,,,
28430,122,215,"2021-11-10 15:32:59",-0800,tap,,,
28435,122,92,"2021-11-10 15:33:04",-0800,tap,,,
28454,122,90,"2021-11-10 15:33:40",-0800,present,,,
28455,122,239,"2021-11-10 15:33:40",-0800,tap,,,
28461,122,214,"2021-11-10 15:33:44",-0800,tap,,,
28465,122,215,"2021-11-10 15:33:49",-0800,tap,,,
28468,122,92,"2021-11-10 15:33:52",-0800,tap,,,
28479,122,333,"2021-11-10 15:34:06",-0800,tap,,,
28485,122,334,"2021-11-10 15:34:21",-0800,tap,,,
28529,122,44,"2021-11-10 15:35:44",-0800,tap,,,
28593,122,384,"2021-11-10 15:37:22",-0800,tap,,,
28599,122,104,"2021-11-10 15:37:29",-0800,tap,,,
28609,122,335,"2021-11-10 15:37:47",-0800,tap,,,
28612,122,334,"2021-11-10 15:37:59",-0800,tap,,,
28622,122,44,"2021-11-10 15:38:20",-0800,tap,,,
28658,122,384,"2021-11-10 15:39:07",-0800,tap,,,
28704,122,102,"2021-11-10 15:40:00",-0800,tap,,,
28744,122,384,"2021-11-10 15:40:54",-0800,tap,,,
28764,122,104,"2021-11-10 15:41:04",-0800,tap,,,
28772,122,44,"2021-11-10 15:41:13",-0800,tap,,,
28825,122,9,"2021-11-10 15:41:53",-0800,tap,,,
28826,122,4,"2021-11-10 15:41:53",-0800,present,,,
28972,122,8,"2021-11-10 15:44:51",-0800,tap,,,
28973,122,3,"2021-11-10 15:44:51",-0800,present,,,
28981,122,384,"2021-11-10 15:44:54",-0800,tap,,,
28996,122,104,"2021-11-10 15:44:59",-0800,tap,,,
29025,122,342,"2021-11-10 15:45:35",-0800,tap,,,
29157,122,82,"2021-11-10 15:49:11",-0800,tap,,,
29161,122,9,"2021-11-10 15:49:18",-0800,tap,,,
29162,122,4,"2021-11-10 15:49:18",-0800,present,,,
29163,122,20,"2021-11-10 15:49:20",-0800,tap,,,
29164,122,3,"2021-11-10 15:49:20",-0800,present,,,
29202,122,9,"2021-11-10 15:49:42",-0800,tap,,,
29203,122,4,"2021-11-10 15:49:42",-0800,present,,,
29219,122,20,"2021-11-10 15:49:44",-0800,tap,,,
29221,122,3,"2021-11-10 15:49:44",-0800,present,,,
29263,122,13,"2021-11-10 15:50:01",-0800,tap,,,
29277,122,90,"2021-11-10 15:50:04",-0800,present,,,
29278,122,238,"2021-11-10 15:50:04",-0800,tap,,,
29293,122,214,"2021-11-10 15:50:07",-0800,tap,,,
29314,122,215,"2021-11-10 15:50:11",-0800,tap,,,
29326,122,92,"2021-11-10 15:50:14",-0800,tap,,,
29346,122,333,"2021-11-10 15:50:19",-0800,tap,,,
29372,122,334,"2021-11-10 15:50:35",-0800,tap,,,
29381,122,335,"2021-11-10 15:50:45",-0800,tap,,,
29402,122,334,"2021-11-10 15:51:00",-0800,tap,,,
29444,122,345,"2021-11-10 15:51:34",-0800,tap,,,
29470,122,354,"2021-11-10 15:51:52",-0800,tap,,,
29508,122,217,"2021-11-10 15:52:23",-0800,tap,,,
29509,122,93,"2021-11-10 15:52:23",-0800,present,,,
29515,122,19,"2021-11-10 15:52:26",-0800,tap,,,
29536,122,20,"2021-11-10 15:52:45",-0800,tap,,,
29554,122,95,"2021-11-10 15:52:53",-0800,tap,,,
29566,122,355,"2021-11-10 15:52:59",-0800,tap,,,
29567,122,363,"2021-11-10 15:53:01",-0800,tap,,,
29595,122,44,"2021-11-10 15:53:16",-0800,tap,,,
29597,122,51,"2021-11-10 15:53:16",-0800,present,,,
29609,122,52,"2021-11-10 15:53:23",-0800,tap,,,
29613,122,90,"2021-11-10 15:53:30",-0800,present,,,
29614,122,239,"2021-11-10 15:53:30",-0800,tap,,,
29617,122,214,"2021-11-10 15:53:34",-0800,tap,,,
29622,122,215,"2021-11-10 15:53:40",-0800,tap,,,
29624,122,92,"2021-11-10 15:53:42",-0800,tap,,,
29638,122,44,"2021-11-10 15:54:24",-0800,tap,,,
29640,122,4,"2021-11-10 15:54:29",-0800,present,,,
29641,122,9,"2021-11-10 15:54:29",-0800,tap,,,
29648,122,19,"2021-11-10 15:54:35",-0800,tap,,,
29649,122,8,"2021-11-10 15:54:40",-0800,tap,,,
29650,122,3,"2021-11-10 15:54:41",-0800,present,,,
29652,122,9,"2021-11-10 15:54:52",-0800,tap,,,
29653,122,4,"2021-11-10 15:54:52",-0800,present,,,
29671,122,3,"2021-11-10 15:55:22",-0800,present,,,
29672,122,20,"2021-11-10 15:55:22",-0800,tap,,,
29693,122,13,"2021-11-10 15:55:34",-0800,tap,,,
29701,122,90,"2021-11-10 15:55:37",-0800,present,,,
29702,122,238,"2021-11-10 15:55:37",-0800,tap,,,
29706,122,214,"2021-11-10 15:55:40",-0800,tap,,,
29707,122,214,"2021-11-10 15:55:40",-0800,tap,,,
29714,122,214,"2021-11-10 15:55:42",-0800,tap,,,
29719,122,214,"2021-11-10 15:55:46",-0800,tap,,,
29736,122,215,"2021-11-10 15:55:50",-0800,tap,,,
29743,122,92,"2021-11-10 15:55:52",-0800,tap,,,
29754,122,238,"2021-11-10 15:55:57",-0800,tap,,,
29755,122,90,"2021-11-10 15:55:57",-0800,present,,,
29763,122,216,"2021-11-10 15:56:01",-0800,tap,,,
29766,122,92,"2021-11-10 15:56:02",-0800,tap,,,
29779,122,333,"2021-11-10 15:56:06",-0800,tap,,,
29821,122,334,"2021-11-10 15:56:28",-0800,tap,,,
29826,122,335,"2021-11-10 15:56:38",-0800,tap,,,
29840,122,44,"2021-11-10 15:56:54",-0800,tap,,,
29841,122,51,"2021-11-10 15:56:54",-0800,present,,,
29844,122,52,"2021-11-10 15:56:59",-0800,tap,,,
29845,122,239,"2021-11-10 15:57:01",-0800,tap,,,
29846,122,90,"2021-11-10 15:57:01",-0800,present,,,
29848,122,214,"2021-11-10 15:57:10",-0800,tap,,,
29851,122,92,"2021-11-10 15:57:13",-0800,tap,,,
29852,122,44,"2021-11-10 15:57:15",-0800,tap,,,
29864,122,4,"2021-11-10 15:57:26",-0800,present,,,
29865,122,9,"2021-11-10 15:57:26",-0800,tap,,,
29884,122,20,"2021-11-10 15:57:35",-0800,tap,,,
29885,122,3,"2021-11-10 15:57:35",-0800,present,,,
29899,122,4,"2021-11-10 15:57:48",-0800,present,,,
29900,122,9,"2021-11-10 15:57:48",-0800,tap,,,
29904,122,3,"2021-11-10 15:57:50",-0800,present,,,
29905,122,20,"2021-11-10 15:57:50",-0800,tap,,,
29916,122,384,"2021-11-10 15:57:54",-0800,tap,,,
29936,122,104,"2021-11-10 15:58:01",-0800,tap,,,
29988,122,44,"2021-11-10 15:58:50",-0800,tap,,,
29993,122,381,"2021-11-10 15:58:51",-0800,tap,,,
29995,122,384,"2021-11-10 15:58:52",-0800,tap,,,
30003,122,104,"2021-11-10 15:58:54",-0800,tap,,,
30022,122,43,"2021-11-10 15:58:59",-0800,tap,,,
30030,122,13,"2021-11-10 15:59:01",-0800,tap,,,
30037,122,43,"2021-11-10 15:59:04",-0800,tap,,,
30045,122,384,"2021-11-10 15:59:07",-0800,tap,,,
30048,122,104,"2021-11-10 15:59:08",-0800,tap,,,
30102,122,82,"2021-11-10 15:59:32",-0800,tap,,,
30110,122,9,"2021-11-10 15:59:37",-0800,tap,,,
30112,122,4,"2021-11-10 15:59:37",-0800,present,,,
30144,122,20,"2021-11-10 15:59:55",-0800,tap,,,
30145,122,3,"2021-11-10 15:59:55",-0800,present,,,
30149,122,13,"2021-11-10 15:59:57",-0800,tap,,,
30160,122,335,"2021-11-10 16:00:03",-0800,tap,,,
30168,122,90,"2021-11-10 16:00:05",-0800,present,,,
30169,122,238,"2021-11-10 16:00:05",-0800,tap,,,
30173,122,214,"2021-11-10 16:00:07",-0800,tap,,,
30176,122,216,"2021-11-10 16:00:10",-0800,tap,,,
30183,122,92,"2021-11-10 16:00:14",-0800,tap,,,
30187,122,239,"2021-11-10 16:00:17",-0800,tap,,,
30188,122,90,"2021-11-10 16:00:17",-0800,present,,,
30195,122,92,"2021-11-10 16:00:22",-0800,tap,,,
30208,122,334,"2021-11-10 16:00:28",-0800,tap,,,
30218,122,333,"2021-11-10 16:00:40",-0800,tap,,,
30252,122,345,"2021-11-10 16:01:02",-0800,tap,,,
30263,122,217,"2021-11-10 16:01:11",-0800,tap,,,
30264,122,93,"2021-11-10 16:01:11",-0800,present,,,
30267,122,19,"2021-11-10 16:01:14",-0800,tap,,,
30278,122,20,"2021-11-10 16:01:21",-0800,tap,,,
30280,122,95,"2021-11-10 16:01:23",-0800,tap,,,
30292,122,363,"2021-11-10 16:01:31",-0800,tap,,,
30298,122,44,"2021-11-10 16:01:35",-0800,tap,,,
30307,122,9,"2021-11-10 16:01:39",-0800,tap,,,
30308,122,4,"2021-11-10 16:01:39",-0800,present,,,
30378,122,3,"2021-11-10 16:02:59",-0800,present,,,
30379,122,20,"2021-11-10 16:02:59",-0800,tap,,,
30419,122,13,"2021-11-10 16:03:22",-0800,tap,,,
30421,122,238,"2021-11-10 16:03:25",-0800,tap,,,
30422,122,90,"2021-11-10 16:03:25",-0800,present,,,
30435,122,214,"2021-11-10 16:03:30",-0800,tap,,,
30444,122,215,"2021-11-10 16:03:33",-0800,tap,,,
