interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
14240,113,69,"2021-11-02 10:54:51",-0700,tap,,,
14242,113,3,"2021-11-02 10:54:53",-0700,present,,,
14308,113,4,"2021-11-02 10:56:53",-0700,present,,,
14310,113,9,"2021-11-02 10:56:53",-0700,tap,,,
14351,113,201,"2021-11-02 10:57:45",-0700,tap,,,
14370,113,11,"2021-11-02 10:58:04",-0700,tap,,,
14371,113,6,"2021-11-02 10:58:04",-0700,present,,,
14412,113,7,"2021-11-02 10:58:24",-0700,present,,,
14413,113,12,"2021-11-02 10:58:24",-0700,tap,,,
14465,113,30,"2021-11-02 11:07:07",-0700,tap,,,
20059,113,69,"2021-11-08 15:43:53",-0800,tap,,,
20060,113,30,"2021-11-08 15:49:26",-0800,tap,,,
88885,113,69,"2021-12-06 16:49:25",-0800,tap,,,
88886,113,3,"2021-12-06 16:49:26",-0800,present,,,
88887,113,11,"2021-12-06 16:51:21",-0800,tap,,,
88888,113,6,"2021-12-06 16:51:21",-0800,present,,,
88889,113,24,"2021-12-06 16:51:22",-0800,tap,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88890,113,57,"2021-12-06 16:51:22",-0800,present,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88891,113,375,"2021-12-06 16:51:23",-0800,tap,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88892,113,377,"2021-12-06 16:51:28",-0800,tap,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88893,113,62,"2021-12-06 16:51:35",-0800,tap,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88894,113,63,"2021-12-06 16:51:36",-0800,tap,180B85CE-E425-46CA-B4E5-F09933601773,folder,
88895,113,322,"2021-12-06 16:51:37",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88896,113,24,"2021-12-06 16:51:38",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88897,113,57,"2021-12-06 16:51:38",-0800,present,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88898,113,375,"2021-12-06 16:51:39",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88899,113,377,"2021-12-06 16:51:43",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88900,113,62,"2021-12-06 16:51:53",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88901,113,63,"2021-12-06 16:51:54",-0800,tap,280B85CE-E425-46CA-B4E5-F09933601883,folder,
88902,113,25,"2021-12-06 16:51:56",-0800,tap,,,
88903,113,57,"2021-12-06 16:51:56",-0800,present,,folder,
88904,113,373,"2021-12-06 16:51:56",-0800,tap,,folder,
88905,113,62,"2021-12-06 16:52:00",-0800,tap,,folder,
88906,113,63,"2021-12-06 16:52:02",-0800,tap,,folder,
88907,113,25,"2021-12-06 16:52:03",-0800,tap,,,
88908,113,57,"2021-12-06 16:52:03",-0800,present,,folder,
88909,113,373,"2021-12-06 16:52:05",-0800,tap,,folder,
88910,113,62,"2021-12-06 16:52:20",-0800,tap,,folder,
88911,113,63,"2021-12-06 16:52:21",-0800,tap,,folder,
88912,113,322,"2021-12-06 16:52:22",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88913,113,24,"2021-12-06 16:52:23",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88914,113,57,"2021-12-06 16:52:23",-0800,present,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88915,113,375,"2021-12-06 16:52:24",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88916,113,377,"2021-12-06 16:52:27",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88917,113,62,"2021-12-06 16:52:48",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88918,113,63,"2021-12-06 16:52:54",-0800,tap,C2601016-F52F-4953-B606-B8847341F7ED,folder,
88919,113,322,"2021-12-06 16:52:54",-0800,tap,EAA30794-1B84-4062-B063-91253E3201AB,folder,
88920,113,24,"2021-12-06 16:52:55",-0800,tap,EAA30794-1B84-4062-B063-91253E3201AB,folder,
88921,113,57,"2021-12-06 16:52:55",-0800,present,EAA30794-1B84-4062-B063-91253E3201AB,folder,
