interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15742,105,69,"2021-11-03 16:41:02",-0700,tap,,,
15743,105,3,"2021-11-03 16:41:04",-0700,present,,,
15764,105,4,"2021-11-03 16:45:08",-0700,present,,,
15765,105,9,"2021-11-03 16:45:08",-0700,tap,,,
17115,105,69,"2021-11-04 15:54:51",-0700,tap,,,
17116,105,3,"2021-11-04 15:54:53",-0700,present,,,
17117,105,13,"2021-11-04 15:55:14",-0700,tap,,,
17118,105,238,"2021-11-04 15:55:18",-0700,tap,,,
17119,105,90,"2021-11-04 15:55:18",-0700,present,,,
17120,105,214,"2021-11-04 15:55:22",-0700,tap,,,
17121,105,215,"2021-11-04 15:55:24",-0700,tap,,,
17122,105,92,"2021-11-04 15:55:27",-0700,tap,,,
17123,105,333,"2021-11-04 15:55:49",-0700,tap,,,
17124,105,334,"2021-11-04 15:56:19",-0700,tap,,,
17125,105,335,"2021-11-04 15:57:02",-0700,tap,,,
17126,105,239,"2021-11-04 15:57:23",-0700,tap,,,
17127,105,90,"2021-11-04 15:57:23",-0700,present,,,
17128,105,214,"2021-11-04 15:57:27",-0700,tap,,,
17129,105,215,"2021-11-04 15:57:28",-0700,tap,,,
17130,105,92,"2021-11-04 15:57:31",-0700,tap,,,
17131,105,344,"2021-11-04 15:57:40",-0700,tap,,,
17132,105,217,"2021-11-04 15:58:07",-0700,tap,,,
17133,105,93,"2021-11-04 15:58:07",-0700,present,,,
17134,105,20,"2021-11-04 15:58:19",-0700,tap,,,
17135,105,95,"2021-11-04 15:58:22",-0700,tap,,,
17136,105,363,"2021-11-04 15:58:28",-0700,tap,,,
17137,105,44,"2021-11-04 15:58:31",-0700,tap,,,
17138,105,9,"2021-11-04 15:58:42",-0700,tap,,,
17139,105,4,"2021-11-04 15:58:42",-0700,present,,,
17140,105,3,"2021-11-04 15:58:47",-0700,present,,,
17141,105,20,"2021-11-04 15:58:47",-0700,tap,,,
17142,105,13,"2021-11-04 15:59:05",-0700,tap,,,
17143,105,238,"2021-11-04 15:59:10",-0700,tap,,,
17144,105,90,"2021-11-04 15:59:10",-0700,present,,,
17145,105,215,"2021-11-04 15:59:13",-0700,tap,,,
17146,105,92,"2021-11-04 15:59:16",-0700,tap,,,
17147,105,49,"2021-11-04 15:59:16",-0700,present,,,
17148,105,50,"2021-11-04 15:59:20",-0700,tap,,,
17149,105,43,"2021-11-04 15:59:26",-0700,tap,,,
17150,105,14,"2021-11-04 15:59:37",-0700,tap,,,
17151,105,104,"2021-11-04 15:59:43",-0700,tap,,,
17152,105,333,"2021-11-04 15:59:46",-0700,tap,,,
17153,105,334,"2021-11-04 16:00:35",-0700,tap,,,
17154,105,334,"2021-11-04 16:00:51",-0700,tap,,,
17155,105,97,"2021-11-04 16:01:26",-0700,present,,,
17156,105,44,"2021-11-04 16:01:26",-0700,tap,,,
17157,105,99,"2021-11-04 16:01:29",-0700,tap,,,
17158,105,9,"2021-11-04 16:01:40",-0700,tap,,,
17159,105,4,"2021-11-04 16:01:40",-0700,present,,,
17160,105,3,"2021-11-04 16:01:42",-0700,present,,,
17161,105,20,"2021-11-04 16:01:42",-0700,tap,,,
17162,105,9,"2021-11-04 16:01:52",-0700,tap,,,
17163,105,4,"2021-11-04 16:01:52",-0700,present,,,
17164,105,3,"2021-11-04 16:01:54",-0700,present,,,
17165,105,20,"2021-11-04 16:01:54",-0700,tap,,,
17166,105,9,"2021-11-04 16:01:56",-0700,tap,,,
17167,105,4,"2021-11-04 16:01:56",-0700,present,,,
17168,105,3,"2021-11-04 16:02:45",-0700,present,,,
17169,105,20,"2021-11-04 16:02:45",-0700,tap,,,
17170,105,13,"2021-11-04 16:02:53",-0700,tap,,,
17171,105,238,"2021-11-04 16:02:56",-0700,tap,,,
17172,105,90,"2021-11-04 16:02:56",-0700,present,,,
17173,105,214,"2021-11-04 16:02:58",-0700,tap,,,
17174,105,215,"2021-11-04 16:02:59",-0700,tap,,,
17175,105,92,"2021-11-04 16:03:02",-0700,tap,,,
17176,105,239,"2021-11-04 16:03:04",-0700,tap,,,
17177,105,90,"2021-11-04 16:03:04",-0700,present,,,
17178,105,92,"2021-11-04 16:03:09",-0700,tap,,,
17179,105,333,"2021-11-04 16:03:11",-0700,tap,,,
17180,105,334,"2021-11-04 16:03:48",-0700,tap,,,
17181,105,335,"2021-11-04 16:04:04",-0700,tap,,,
17182,105,340,"2021-11-04 16:04:09",-0700,tap,,,
17183,105,345,"2021-11-04 16:04:14",-0700,tap,,,
17184,105,363,"2021-11-04 16:04:24",-0700,tap,,,
17185,105,44,"2021-11-04 16:04:28",-0700,tap,,,
17186,105,9,"2021-11-04 16:05:34",-0700,tap,,,
17187,105,4,"2021-11-04 16:05:34",-0700,present,,,
17188,105,19,"2021-11-04 16:05:37",-0700,tap,,,
17189,105,3,"2021-11-04 16:05:42",-0700,present,,,
17190,105,20,"2021-11-04 16:05:42",-0700,tap,,,
17191,105,13,"2021-11-04 16:05:47",-0700,tap,,,
17192,105,238,"2021-11-04 16:05:49",-0700,tap,,,
17193,105,90,"2021-11-04 16:05:49",-0700,present,,,
17194,105,214,"2021-11-04 16:05:51",-0700,tap,,,
17195,105,214,"2021-11-04 16:05:54",-0700,tap,,,
17196,105,215,"2021-11-04 16:05:56",-0700,tap,,,
17197,105,216,"2021-11-04 16:05:57",-0700,tap,,,
17198,105,92,"2021-11-04 16:05:59",-0700,tap,,,
17199,105,239,"2021-11-04 16:06:01",-0700,tap,,,
17200,105,90,"2021-11-04 16:06:01",-0700,present,,,
17201,105,214,"2021-11-04 16:06:03",-0700,tap,,,
17202,105,215,"2021-11-04 16:06:04",-0700,tap,,,
17203,105,216,"2021-11-04 16:06:05",-0700,tap,,,
17204,105,92,"2021-11-04 16:06:06",-0700,tap,,,
17205,105,49,"2021-11-04 16:06:07",-0700,present,,,
17206,105,50,"2021-11-04 16:06:11",-0700,tap,,,
17207,105,333,"2021-11-04 16:12:34",-0700,tap,,,
17208,105,239,"2021-11-04 16:12:58",-0700,tap,,,
17209,105,90,"2021-11-04 16:12:58",-0700,present,,,
17210,105,214,"2021-11-04 16:12:59",-0700,tap,,,
17211,105,215,"2021-11-04 16:13:02",-0700,tap,,,
17212,105,92,"2021-11-04 16:13:04",-0700,tap,,,
17213,105,49,"2021-11-04 16:13:05",-0700,present,,,
17214,105,50,"2021-11-04 16:13:08",-0700,tap,,,
17215,105,334,"2021-11-04 16:13:11",-0700,tap,,,
17216,105,333,"2021-11-04 16:13:13",-0700,tap,,,
17217,105,43,"2021-11-04 16:13:19",-0700,tap,,,
17218,105,87,"2021-11-04 16:13:19",-0700,present,,,
17219,105,89,"2021-11-04 16:13:21",-0700,tap,,,
17220,105,9,"2021-11-04 16:13:25",-0700,tap,,,
17221,105,4,"2021-11-04 16:13:25",-0700,present,,,
17222,105,3,"2021-11-04 16:13:28",-0700,present,,,
17223,105,20,"2021-11-04 16:13:28",-0700,tap,,,
17224,105,9,"2021-11-04 16:13:38",-0700,tap,,,
17225,105,4,"2021-11-04 16:13:38",-0700,present,,,
17638,105,78,"2021-11-05 11:45:39",-0700,present,,,
17639,105,80,"2021-11-05 11:45:44",-0700,tap,,,
17640,105,3,"2021-11-05 11:45:47",-0700,present,,,
17641,105,20,"2021-11-05 11:45:47",-0700,tap,,,
17891,105,9,"2021-11-05 13:45:55",-0700,tap,,,
17892,105,4,"2021-11-05 13:45:55",-0700,present,,,
17893,105,201,"2021-11-05 13:45:59",-0700,tap,,,
17894,105,11,"2021-11-05 13:46:03",-0700,tap,,,
17895,105,6,"2021-11-05 13:46:03",-0700,present,,,
17896,105,12,"2021-11-05 13:46:06",-0700,tap,,,
17897,105,7,"2021-11-05 13:46:06",-0700,present,,,
17898,105,30,"2021-11-05 13:46:12",-0700,tap,,,
18829,105,201,"2021-11-05 17:35:39",-0700,tap,,,
18830,105,9,"2021-11-05 17:35:42",-0700,tap,,,
18831,105,4,"2021-11-05 17:35:42",-0700,present,,,
18832,105,3,"2021-11-05 17:35:44",-0700,present,,,
18833,105,20,"2021-11-05 17:35:44",-0700,tap,,,
18834,105,13,"2021-11-05 17:35:53",-0700,tap,,,
18835,105,238,"2021-11-05 17:35:57",-0700,tap,,,
18836,105,90,"2021-11-05 17:35:57",-0700,present,,,
18837,105,214,"2021-11-05 17:35:59",-0700,tap,,,
18838,105,214,"2021-11-05 17:36:02",-0700,tap,,,
18839,105,215,"2021-11-05 17:36:05",-0700,tap,,,
18840,105,216,"2021-11-05 17:36:06",-0700,tap,,,
18841,105,92,"2021-11-05 17:36:09",-0700,tap,,,
18842,105,239,"2021-11-05 17:36:12",-0700,tap,,,
18843,105,90,"2021-11-05 17:36:12",-0700,present,,,
18844,105,214,"2021-11-05 17:36:13",-0700,tap,,,
18845,105,216,"2021-11-05 17:36:15",-0700,tap,,,
18846,105,92,"2021-11-05 17:36:16",-0700,tap,,,
18847,105,333,"2021-11-05 17:36:19",-0700,tap,,,
18848,105,238,"2021-11-05 17:36:42",-0700,tap,,,
18849,105,90,"2021-11-05 17:36:42",-0700,present,,,
18850,105,91,"2021-11-05 17:36:45",-0700,tap,,,
18851,105,238,"2021-11-05 17:36:47",-0700,tap,,,
18852,105,90,"2021-11-05 17:36:47",-0700,present,,,
18853,105,91,"2021-11-05 17:36:48",-0700,tap,,,
18854,105,238,"2021-11-05 17:36:50",-0700,tap,,,
18855,105,90,"2021-11-05 17:36:50",-0700,present,,,
18856,105,91,"2021-11-05 17:36:58",-0700,tap,,,
18857,105,90,"2021-11-05 17:37:00",-0700,present,,,
18858,105,238,"2021-11-05 17:37:00",-0700,tap,,,
18859,105,91,"2021-11-05 17:37:03",-0700,tap,,,
18860,105,238,"2021-11-05 17:37:05",-0700,tap,,,
18861,105,90,"2021-11-05 17:37:05",-0700,present,,,
18862,105,215,"2021-11-05 17:37:08",-0700,tap,,,
18863,105,91,"2021-11-05 17:37:18",-0700,tap,,,
18864,105,238,"2021-11-05 17:37:36",-0700,tap,,,
18865,105,90,"2021-11-05 17:37:36",-0700,present,,,
18866,105,91,"2021-11-05 17:37:39",-0700,tap,,,
18867,105,238,"2021-11-05 17:37:45",-0700,tap,,,
18868,105,90,"2021-11-05 17:37:45",-0700,present,,,
18869,105,91,"2021-11-05 17:37:50",-0700,tap,,,
18870,105,334,"2021-11-05 17:38:10",-0700,tap,,,
18871,105,337,"2021-11-05 17:38:30",-0700,tap,,,
18872,105,237,"2021-11-05 17:38:45",-0700,tap,,,
18873,105,43,"2021-11-05 17:38:48",-0700,tap,,,
18874,105,87,"2021-11-05 17:38:48",-0700,present,,,
18875,105,89,"2021-11-05 17:38:50",-0700,tap,,,
18876,105,11,"2021-11-05 17:38:55",-0700,tap,,,
18877,105,6,"2021-11-05 17:38:55",-0700,present,,,
18878,105,25,"2021-11-05 17:39:01",-0700,tap,,,
18879,105,57,"2021-11-05 17:39:01",-0700,present,,folder,
18880,105,373,"2021-11-05 17:39:03",-0700,tap,,folder,
18881,105,62,"2021-11-05 17:40:20",-0700,tap,,folder,
18882,105,373,"2021-11-05 17:40:25",-0700,tap,,folder,
18883,105,65,"2021-11-05 17:40:25",-0700,tap,,folder,
18884,105,60,"2021-11-05 17:40:34",-0700,tap,,folder,
18885,105,24,"2021-11-05 17:40:40",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18886,105,57,"2021-11-05 17:40:40",-0700,present,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18887,105,375,"2021-11-05 17:40:44",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18888,105,375,"2021-11-05 17:41:08",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18889,105,377,"2021-11-05 17:41:14",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18890,105,62,"2021-11-05 17:42:14",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18891,105,63,"2021-11-05 17:42:18",-0700,tap,29DDC796-2779-419A-B37D-E9A08CDC134E,folder,
18892,105,201,"2021-11-05 17:42:26",-0700,tap,,,
19225,105,69,"2021-11-07 15:34:49",-0800,tap,,,
19226,105,3,"2021-11-07 15:34:52",-0800,present,,,
19230,105,9,"2021-11-07 15:36:32",-0800,tap,,,
19231,105,4,"2021-11-07 15:36:32",-0800,present,,,
19232,105,69,"2021-11-07 15:37:08",-0800,tap,,,
19233,105,3,"2021-11-07 15:37:09",-0800,present,,,
19234,105,9,"2021-11-07 15:37:12",-0800,tap,,,
19235,105,4,"2021-11-07 15:37:12",-0800,present,,,
19236,105,201,"2021-11-07 15:37:25",-0800,tap,,,
19276,105,8,"2021-11-07 16:07:26",-0800,tap,,,
19277,105,3,"2021-11-07 16:07:26",-0800,present,,,
28326,105,13,"2021-11-10 15:31:03",-0800,tap,,,
28360,105,238,"2021-11-10 15:32:22",-0800,tap,,,
28361,105,90,"2021-11-10 15:32:22",-0800,present,,,
28362,105,214,"2021-11-10 15:32:25",-0800,tap,,,
28378,105,215,"2021-11-10 15:32:29",-0800,tap,,,
28384,105,92,"2021-11-10 15:32:32",-0800,tap,,,
28387,105,239,"2021-11-10 15:32:34",-0800,tap,,,
28388,105,90,"2021-11-10 15:32:34",-0800,present,,,
28401,105,92,"2021-11-10 15:32:41",-0800,tap,,,
28406,105,333,"2021-11-10 15:32:44",-0800,tap,,,
28423,105,334,"2021-11-10 15:32:52",-0800,tap,,,
28437,105,335,"2021-11-10 15:33:14",-0800,tap,,,
28448,105,341,"2021-11-10 15:33:34",-0800,tap,,,
28623,105,44,"2021-11-10 15:38:21",-0800,tap,,,
28677,105,384,"2021-11-10 15:39:21",-0800,tap,,,
28686,105,104,"2021-11-10 15:39:28",-0800,tap,,,
28722,105,342,"2021-11-10 15:40:24",-0800,tap,,,
28814,105,335,"2021-11-10 15:41:44",-0800,tap,,,
28818,105,44,"2021-11-10 15:41:47",-0800,tap,,,
28819,105,97,"2021-11-10 15:41:47",-0800,present,,,
28830,105,100,"2021-11-10 15:41:55",-0800,tap,,,
28982,105,384,"2021-11-10 15:44:55",-0800,tap,,,
28988,105,104,"2021-11-10 15:44:57",-0800,tap,,,
29106,105,44,"2021-11-10 15:48:09",-0800,tap,,,
29115,105,384,"2021-11-10 15:48:12",-0800,tap,,,
29123,105,104,"2021-11-10 15:48:13",-0800,tap,,,
29198,105,44,"2021-11-10 15:49:41",-0800,tap,,,
29218,105,9,"2021-11-10 15:49:44",-0800,tap,,,
29222,105,4,"2021-11-10 15:49:44",-0800,present,,,
29247,105,3,"2021-11-10 15:49:59",-0800,present,,,
29248,105,20,"2021-11-10 15:49:59",-0800,tap,,,
29324,105,384,"2021-11-10 15:50:13",-0800,tap,,,
29335,105,104,"2021-11-10 15:50:16",-0800,tap,,,
29354,105,44,"2021-11-10 15:50:23",-0800,tap,,,
29355,105,97,"2021-11-10 15:50:23",-0800,present,,,
29357,105,98,"2021-11-10 15:50:26",-0800,tap,,,
29361,105,43,"2021-11-10 15:50:28",-0800,tap,,,
29365,105,384,"2021-11-10 15:50:31",-0800,tap,,,
29370,105,104,"2021-11-10 15:50:34",-0800,tap,,,
29384,105,43,"2021-11-10 15:50:47",-0800,tap,,,
29394,105,9,"2021-11-10 15:50:52",-0800,tap,,,
29395,105,4,"2021-11-10 15:50:52",-0800,present,,,
29398,105,3,"2021-11-10 15:50:56",-0800,present,,,
29399,105,20,"2021-11-10 15:50:56",-0800,tap,,,
29405,105,384,"2021-11-10 15:51:05",-0800,tap,,,
29412,105,103,"2021-11-10 15:51:09",-0800,tap,,,
29413,105,97,"2021-11-10 15:51:10",-0800,present,,,
29414,105,99,"2021-11-10 15:51:13",-0800,tap,,,
29416,105,9,"2021-11-10 15:51:16",-0800,tap,,,
29417,105,4,"2021-11-10 15:51:16",-0800,present,,,
29424,105,20,"2021-11-10 15:51:23",-0800,tap,,,
29425,105,3,"2021-11-10 15:51:23",-0800,present,,,
29428,105,384,"2021-11-10 15:51:27",-0800,tap,,,
29435,105,103,"2021-11-10 15:51:30",-0800,tap,,,
29438,105,97,"2021-11-10 15:51:30",-0800,present,,,
29441,105,99,"2021-11-10 15:51:32",-0800,tap,,,
29454,105,9,"2021-11-10 15:51:37",-0800,tap,,,
29455,105,4,"2021-11-10 15:51:37",-0800,present,,,
29462,105,3,"2021-11-10 15:51:45",-0800,present,,,
29463,105,20,"2021-11-10 15:51:45",-0800,tap,,,
29465,105,4,"2021-11-10 15:51:49",-0800,present,,,
29466,105,9,"2021-11-10 15:51:49",-0800,tap,,,
29471,105,20,"2021-11-10 15:51:52",-0800,tap,,,
29472,105,3,"2021-11-10 15:51:52",-0800,present,,,
29477,105,384,"2021-11-10 15:51:57",-0800,tap,,,
29479,105,103,"2021-11-10 15:52:00",-0800,tap,,,
29480,105,97,"2021-11-10 15:52:00",-0800,present,,,
29483,105,99,"2021-11-10 15:52:02",-0800,tap,,,
29488,105,9,"2021-11-10 15:52:10",-0800,tap,,,
