interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15496,128,69,"2021-11-03 16:31:57",-0700,tap,,,
15497,128,3,"2021-11-03 16:31:58",-0700,present,,,
15531,128,4,"2021-11-03 16:33:48",-0700,present,,,
15532,128,9,"2021-11-03 16:33:48",-0700,tap,,,
15562,128,8,"2021-11-03 16:34:54",-0700,tap,,,
15563,128,3,"2021-11-03 16:34:54",-0700,present,,,
15576,128,12,"2021-11-03 16:35:40",-0700,tap,,,
15577,128,7,"2021-11-03 16:35:40",-0700,present,,,
15592,128,30,"2021-11-03 16:35:42",-0700,tap,,,
15593,128,9,"2021-11-03 16:35:43",-0700,tap,,,
15594,128,4,"2021-11-03 16:35:43",-0700,present,,,
15628,128,201,"2021-11-03 16:36:16",-0700,tap,,,
15663,128,6,"2021-11-03 16:36:48",-0700,present,,,
15665,128,11,"2021-11-03 16:36:48",-0700,tap,,,
15692,128,7,"2021-11-03 16:37:06",-0700,present,,,
15693,128,12,"2021-11-03 16:37:06",-0700,tap,,,
15731,128,30,"2021-11-03 16:38:52",-0700,tap,,,
15732,128,8,"2021-11-03 16:39:00",-0700,tap,,,
15733,128,3,"2021-11-03 16:39:00",-0700,present,,,
50521,128,69,"2021-11-17 15:59:56",-0800,tap,,,
50524,128,3,"2021-11-17 15:59:57",-0800,present,,,
50560,128,13,"2021-11-17 16:00:25",-0800,tap,,,
50590,128,43,"2021-11-17 16:00:53",-0800,tap,,,
50603,128,9,"2021-11-17 16:01:02",-0800,tap,,,
50604,128,4,"2021-11-17 16:01:02",-0800,present,,,
50608,128,8,"2021-11-17 16:01:04",-0800,tap,,,
50609,128,3,"2021-11-17 16:01:05",-0800,present,,,
50629,128,13,"2021-11-17 16:01:28",-0800,tap,,,
50648,128,333,"2021-11-17 16:02:11",-0800,tap,,,
50652,128,334,"2021-11-17 16:02:11",-0800,tap,,,
50669,128,44,"2021-11-17 16:02:17",-0800,tap,,,
50670,128,47,"2021-11-17 16:02:17",-0800,present,,,
50676,128,48,"2021-11-17 16:02:19",-0800,tap,,,
50678,128,238,"2021-11-17 16:02:21",-0800,tap,,,
50679,128,90,"2021-11-17 16:02:21",-0800,present,,,
50689,128,92,"2021-11-17 16:02:25",-0800,tap,,,
50694,128,239,"2021-11-17 16:02:27",-0800,tap,,,
50695,128,90,"2021-11-17 16:02:27",-0800,present,,,
50704,128,214,"2021-11-17 16:02:30",-0800,tap,,,
50716,128,215,"2021-11-17 16:02:34",-0800,tap,,,
50721,128,92,"2021-11-17 16:02:35",-0800,tap,,,
50732,128,333,"2021-11-17 16:02:37",-0800,tap,,,
50764,128,334,"2021-11-17 16:02:47",-0800,tap,,,
50789,128,44,"2021-11-17 16:02:59",-0800,tap,,,
50826,128,384,"2021-11-17 16:03:31",-0800,tap,,,
50828,128,104,"2021-11-17 16:03:39",-0800,tap,,,
50830,128,334,"2021-11-17 16:03:41",-0800,tap,,,
50851,128,44,"2021-11-17 16:03:58",-0800,tap,,,
50979,128,384,"2021-11-17 16:05:35",-0800,tap,,,
50986,128,104,"2021-11-17 16:05:40",-0800,tap,,,
50993,128,237,"2021-11-17 16:05:47",-0800,tap,,,
51007,128,237,"2021-11-17 16:05:56",-0800,tap,,,
51013,128,237,"2021-11-17 16:06:00",-0800,tap,,,
51084,128,44,"2021-11-17 16:07:33",-0800,tap,,,
51086,128,9,"2021-11-17 16:07:35",-0800,tap,,,
51087,128,4,"2021-11-17 16:07:35",-0800,present,,,
51090,128,3,"2021-11-17 16:07:38",-0800,present,,,
51091,128,20,"2021-11-17 16:07:38",-0800,tap,,,
51096,128,13,"2021-11-17 16:07:47",-0800,tap,,,
51101,128,238,"2021-11-17 16:07:53",-0800,tap,,,
51102,128,90,"2021-11-17 16:07:53",-0800,present,,,
51104,128,214,"2021-11-17 16:07:56",-0800,tap,,,
51106,128,215,"2021-11-17 16:07:57",-0800,tap,,,
51111,128,216,"2021-11-17 16:07:58",-0800,tap,,,
51114,128,92,"2021-11-17 16:08:00",-0800,tap,,,
51121,128,239,"2021-11-17 16:08:04",-0800,tap,,,
51122,128,90,"2021-11-17 16:08:04",-0800,present,,,
51131,128,92,"2021-11-17 16:08:09",-0800,tap,,,
51138,128,333,"2021-11-17 16:08:17",-0800,tap,,,
51152,128,334,"2021-11-17 16:08:37",-0800,tap,,,
51155,128,335,"2021-11-17 16:08:42",-0800,tap,,,
51158,128,337,"2021-11-17 16:08:45",-0800,tap,,,
51161,128,345,"2021-11-17 16:08:48",-0800,tap,,,
51162,128,360,"2021-11-17 16:08:53",-0800,tap,,,
51163,128,359,"2021-11-17 16:08:55",-0800,tap,,,
51164,128,363,"2021-11-17 16:08:58",-0800,tap,,,
51170,128,44,"2021-11-17 16:09:10",-0800,tap,,,
51173,128,8,"2021-11-17 16:09:14",-0800,tap,,,
51175,128,9,"2021-11-17 16:09:22",-0800,tap,,,
