interactionId,participantId,elementId,timestamp_local,timestamp_utcoffset,interaction,token,type,source
15521,131,69,"2021-11-03 16:32:30",-0700,tap,,,
15523,131,3,"2021-11-03 16:32:32",-0700,present,,,
15601,131,9,"2021-11-03 16:35:48",-0700,tap,,,
15602,131,4,"2021-11-03 16:35:48",-0700,present,,,
15635,131,201,"2021-11-03 16:36:19",-0700,tap,,,
15671,131,11,"2021-11-03 16:36:52",-0700,tap,,,
15672,131,6,"2021-11-03 16:36:52",-0700,present,,,
15699,131,12,"2021-11-03 16:37:12",-0700,tap,,,
15700,131,7,"2021-11-03 16:37:12",-0700,present,,,
28254,131,30,"2021-11-10 15:26:48",-0800,tap,,,
28258,131,8,"2021-11-10 15:26:50",-0800,tap,,,
28259,131,3,"2021-11-10 15:26:51",-0800,present,,,
28284,131,8,"2021-11-10 15:28:34",-0800,tap,,,
28295,131,4,"2021-11-10 15:29:35",-0800,present,,,
28296,131,9,"2021-11-10 15:29:35",-0800,tap,,,
28297,131,8,"2021-11-10 15:29:39",-0800,tap,,,
28298,131,3,"2021-11-10 15:29:39",-0800,present,,,
28329,131,13,"2021-11-10 15:31:04",-0800,tap,,,
28366,131,238,"2021-11-10 15:32:26",-0800,tap,,,
28367,131,90,"2021-11-10 15:32:26",-0800,present,,,
28390,131,92,"2021-11-10 15:32:36",-0800,tap,,,
28394,131,238,"2021-11-10 15:32:39",-0800,tap,,,
28395,131,90,"2021-11-10 15:32:39",-0800,present,,,
28400,131,215,"2021-11-10 15:32:40",-0800,tap,,,
28411,131,92,"2021-11-10 15:32:45",-0800,tap,,,
28419,131,239,"2021-11-10 15:32:50",-0800,tap,,,
28420,131,90,"2021-11-10 15:32:50",-0800,present,,,
28424,131,214,"2021-11-10 15:32:52",-0800,tap,,,
28426,131,92,"2021-11-10 15:32:54",-0800,tap,,,
28475,131,333,"2021-11-10 15:34:01",-0800,tap,,,
28492,131,334,"2021-11-10 15:34:28",-0800,tap,,,
28510,131,334,"2021-11-10 15:35:00",-0800,tap,,,
28514,131,334,"2021-11-10 15:35:10",-0800,tap,,,
28515,131,334,"2021-11-10 15:35:13",-0800,tap,,,
28516,131,334,"2021-11-10 15:35:16",-0800,tap,,,
28576,131,342,"2021-11-10 15:37:03",-0800,tap,,,
28589,131,345,"2021-11-10 15:37:17",-0800,tap,,,
28611,131,364,"2021-11-10 15:37:56",-0800,tap,,,
28629,131,44,"2021-11-10 15:38:27",-0800,tap,,,
28653,131,384,"2021-11-10 15:39:04",-0800,tap,,,
28665,131,104,"2021-11-10 15:39:12",-0800,tap,,,
28671,131,334,"2021-11-10 15:39:14",-0800,tap,,,
28693,131,44,"2021-11-10 15:39:38",-0800,tap,,,
28694,131,97,"2021-11-10 15:39:38",-0800,present,,,
28695,131,99,"2021-11-10 15:39:40",-0800,tap,,,
28698,131,384,"2021-11-10 15:39:49",-0800,tap,,,
28707,131,104,"2021-11-10 15:40:01",-0800,tap,,,
28742,131,335,"2021-11-10 15:40:52",-0800,tap,,,
28757,131,44,"2021-11-10 15:41:00",-0800,tap,,,
28758,131,97,"2021-11-10 15:41:00",-0800,present,,,
28766,131,99,"2021-11-10 15:41:05",-0800,tap,,,
28778,131,384,"2021-11-10 15:41:18",-0800,tap,,,
28780,131,104,"2021-11-10 15:41:20",-0800,tap,,,
28801,131,44,"2021-11-10 15:41:42",-0800,tap,,,
28803,131,97,"2021-11-10 15:41:42",-0800,present,,,
28813,131,99,"2021-11-10 15:41:44",-0800,tap,,,
28820,131,9,"2021-11-10 15:41:48",-0800,tap,,,
28821,131,4,"2021-11-10 15:41:48",-0800,present,,,
28847,131,18,"2021-11-10 15:42:13",-0800,tap,,,
28849,131,19,"2021-11-10 15:42:15",-0800,tap,,,
28871,131,3,"2021-11-10 15:42:42",-0800,present,,,
28872,131,20,"2021-11-10 15:42:42",-0800,tap,,,
28887,131,384,"2021-11-10 15:43:04",-0800,tap,,,
28897,131,104,"2021-11-10 15:43:17",-0800,tap,,,
28903,131,334,"2021-11-10 15:43:40",-0800,tap,,,
28938,131,82,"2021-11-10 15:44:17",-0800,tap,,,
28939,131,97,"2021-11-10 15:44:17",-0800,present,,,
28944,131,99,"2021-11-10 15:44:25",-0800,tap,,,
28947,131,13,"2021-11-10 15:44:30",-0800,tap,,,
28952,131,334,"2021-11-10 15:44:34",-0800,tap,,,
28970,131,238,"2021-11-10 15:44:51",-0800,tap,,,
28971,131,90,"2021-11-10 15:44:51",-0800,present,,,
28979,131,215,"2021-11-10 15:44:54",-0800,tap,,,
28983,131,92,"2021-11-10 15:44:55",-0800,tap,,,
28991,131,239,"2021-11-10 15:44:58",-0800,tap,,,
28993,131,90,"2021-11-10 15:44:58",-0800,present,,,
28999,131,214,"2021-11-10 15:45:01",-0800,tap,,,
29004,131,92,"2021-11-10 15:45:02",-0800,tap,,,
29008,131,333,"2021-11-10 15:45:05",-0800,tap,,,
29017,131,334,"2021-11-10 15:45:17",-0800,tap,,,
29029,131,335,"2021-11-10 15:45:40",-0800,tap,,,
29031,131,342,"2021-11-10 15:45:42",-0800,tap,,,
29043,131,44,"2021-11-10 15:45:49",-0800,tap,,,
29071,131,384,"2021-11-10 15:46:47",-0800,tap,,,
29075,131,104,"2021-11-10 15:46:49",-0800,tap,,,
29077,131,337,"2021-11-10 15:46:54",-0800,tap,,,
